"word.subject","word.plot_names","word.question_type","word.score","word.willingness_to_pay","word.sentiment_score"
76,"linear_fall","satisfaction",76,10.9034875525361,-0.208751499652863
76,"linear_low","satisfaction",100,10.9034875525361,0.263500809669495
76,"linear_middle","satisfaction",78,10.6158054800843,-0.379072666168213
76,"linear_high","satisfaction",100,10.9034875525361,0.595071196556091
76,"exp_rise_convex","satisfaction",34,NA,-0.815577983856201
76,"exp_fall_convex","satisfaction",75,10.9034875525361,0.0510025024414062
76,"exp_rise_concave","satisfaction",91,10.9034875525361,0.406619429588318
76,"exp_fall_concave","satisfaction",82,10.6158054800843,0.0510025024414062
76,"sin_fr_full","satisfaction",10,NA,-0.8155547529459
76,"sin_fr_partial","satisfaction",50,10.2103403719762,-0.798230990767479
76,"sin_rf_full","satisfaction",52,10.9034875525361,-0.656547367572784
76,"sin_rf_partial","satisfaction",52,10.6158054800843,0.0510025024414062
76,"sin_rfr_full","satisfaction",31,NA,-0.696978986263275
76,"sin_rfr_partial","satisfaction",49,9.51719319141624,-0.798230990767479
76,"sin_frf_full","satisfaction",50,10.2103403719762,-0.0785171985626221
76,"sin_frf_partial","satisfaction",51,10.2103403719762,-0.0785171985626221
76,"sin_frfr","satisfaction",40,9.51719319141624,-0.798230990767479
76,"sin_rfrf","satisfaction",50,10.9034875525361,-0.0785171985626221
76,"logistic_rise","satisfaction",30,NA,-0.800098866224289
76,"logistic_fall","satisfaction",100,10.9034875525361,-0.583324521780014
76,"positive_change_full","satisfaction",23,9.51719319141624,-0.810415476560593
76,"positive_change_partial","satisfaction",65,10.6158054800843,-0.0785171985626221
76,"negative_change_full","satisfaction",75,10.6158054800843,0.406619429588318
76,"negative_change_partial","satisfaction",80,10.6158054800843,0.406619429588318
76,"linear_rise_sharp_fall","satisfaction",61,10.9034875525361,0.595071196556091
76,"linear_rise_sharp_fall_exp_rise","satisfaction",88,10.9034875525361,0.0510025024414062
77,"linear_rise","satisfaction",97,10.9034875525361,0.429535150527954
77,"linear_fall","satisfaction",18,9.51719319141624,-0.78597417473793
77,"linear_low","satisfaction",0,9.51719319141624,-0.525735348463058
77,"linear_middle","satisfaction",51,10.7981270368783,0.413628339767456
77,"linear_high","satisfaction",100,10.9034875525361,0.365680932998657
77,"exp_rise_convex","satisfaction",86,10.6158054800843,-0.611679047346115
77,"exp_fall_convex","satisfaction",1,9.51719319141624,-0.781182378530502
77,"exp_rise_concave","satisfaction",100,10.9034875525361,0.365680932998657
77,"exp_fall_concave","satisfaction",40,9.85366542803745,-0.6385458111763
77,"sin_fr_full","satisfaction",57,10.4727046364437,-0.773441508412361
77,"sin_fr_partial","satisfaction",63,10.6158054800843,0.550001502037048
77,"sin_rf_full","satisfaction",29,10.1049798563184,-0.782345414161682
77,"sin_rf_partial","satisfaction",30,9.69951474821019,-0.782345414161682
77,"sin_rfr_full","satisfaction",7,10.2103403719762,-0.804375320672989
77,"sin_rfr_partial","satisfaction",50,10.2103403719762,-0.804375320672989
77,"sin_frf_full","satisfaction",32,10.2103403719762,-0.804375320672989
77,"sin_frf_partial","satisfaction",70,10.6803440012219,-0.498227596282959
77,"sin_frfr","satisfaction",50,10.2103403719762,-0.804375320672989
77,"sin_rfrf","satisfaction",50,10.2103403719762,-0.804375320672989
77,"logistic_rise","satisfaction",79,10.7409686230384,0.667933464050293
77,"logistic_fall","satisfaction",18,9.51719319141624,-0.692297875881195
77,"positive_change_full","satisfaction",69,10.5468126085974,-0.757110685110092
77,"positive_change_partial","satisfaction",60,10.2103403719762,-0.757110685110092
77,"negative_change_full","satisfaction",51,9.51719319141624,-0.784131869673729
77,"negative_change_partial","satisfaction",58,10.3056505517805,-0.775842413306236
77,"linear_rise_sharp_fall","satisfaction",20,9.51719319141624,-0.770108759403229
77,"linear_rise_sharp_fall_exp_rise","satisfaction",23,10.2103403719762,-0.692297875881195
78,"linear_rise","satisfaction",94,11.0212705881925,0.63322389125824
78,"linear_fall","satisfaction",2,7.21460809842219,-0.834916815161705
78,"linear_low","satisfaction",0,NA,-0.770108759403229
78,"linear_middle","satisfaction",50,10.8521942581486,0.597588777542114
78,"linear_high","satisfaction",100,11.1266311038503,0.767621636390686
78,"exp_rise_convex","satisfaction",85,10.9758082141158,0.408108234405518
78,"exp_fall_convex","satisfaction",1,2.6094379124341,-0.802792817354202
78,"exp_rise_concave","satisfaction",86,10.9758082141158,0.664202928543091
78,"exp_fall_concave","satisfaction",2,1,-0.789991453289986
78,"sin_fr_full","satisfaction",53,10.9522777167056,0.377620816230774
78,"sin_fr_partial","satisfaction",67,10.9034875525361,0.469892621040344
78,"sin_rf_full","satisfaction",49,10.9034875525361,-0.515980362892151
78,"sin_rf_partial","satisfaction",7,9.00636756765025,-0.825736612081528
78,"sin_rfr_full","satisfaction",60,10.7699561599116,-0.786772906780243
78,"sin_rfr_partial","satisfaction",58,10.7699561599116,-0.79763925075531
78,"sin_frf_full","satisfaction",8,9.51719319141624,-0.583935678005219
78,"sin_frf_partial","satisfaction",4,6.01063529409626,-0.802792817354202
78,"sin_frfr","satisfaction",36,10.8255260110664,-0.70612096786499
78,"sin_rfrf","satisfaction",5,9.51719319141624,-0.789868146181107
78,"logistic_rise","satisfaction",94,11.0212705881925,0.810209512710571
78,"logistic_fall","satisfaction",0,2.6094379124341,-0.827583104372025
78,"positive_change_full","satisfaction",54,10.8255260110664,-0.14861673116684
78,"positive_change_partial","satisfaction",38,10.6158054800843,-0.764777109026909
78,"negative_change_full","satisfaction",1,5.60517018598809,-0.825736612081528
78,"negative_change_partial","satisfaction",56,10.8521942581486,-0.802764624357224
78,"linear_rise_sharp_fall","satisfaction",5,2.6094379124341,-0.797757148742676
78,"linear_rise_sharp_fall_exp_rise","satisfaction",57,10.9034875525361,0.377620816230774
79,"linear_rise","satisfaction",84,10.9034875525361,-0.274477243423462
79,"linear_fall","satisfaction",0,10.9034875525361,-0.756142899394035
79,"linear_low","satisfaction",0,10.9034875525361,-0.62202262878418
79,"linear_middle","satisfaction",82,10.9034875525361,0.519103050231934
79,"linear_high","satisfaction",100,10.9034875525361,0.145096898078918
79,"exp_rise_convex","satisfaction",100,10.9034875525361,0.246418833732605
79,"exp_fall_convex","satisfaction",0,10.9034875525361,-0.811207756400108
79,"exp_rise_concave","satisfaction",92,10.9034875525361,-0.274477243423462
79,"exp_fall_concave","satisfaction",6,10.9034875525361,-0.811207756400108
79,"sin_fr_full","satisfaction",41,10.9034875525361,-0.800548061728477
79,"sin_fr_partial","satisfaction",46,10.9034875525361,0.40526819229126
79,"sin_rf_full","satisfaction",12,10.9034875525361,-0.740360110998154
79,"sin_rf_partial","satisfaction",2,10.9034875525361,-0.740360110998154
79,"sin_rfr_full","satisfaction",39,10.9034875525361,-0.800548061728477
79,"sin_rfr_partial","satisfaction",37,10.9034875525361,-0.800548061728477
79,"sin_frf_full","satisfaction",37,10.9034875525361,-0.800548061728477
79,"sin_frf_partial","satisfaction",21,10.9034875525361,-0.800548061728477
79,"sin_frfr","satisfaction",16,10.9034875525361,-0.800548061728477
79,"sin_rfrf","satisfaction",50,10.9034875525361,-0.800548061728477
79,"logistic_rise","satisfaction",85,10.9034875525361,0.40526819229126
79,"logistic_fall","satisfaction",19,10.9034875525361,-0.756142899394035
79,"positive_change_full","satisfaction",46,10.9034875525361,0.40526819229126
79,"positive_change_partial","satisfaction",42,10.9034875525361,0.147523403167725
79,"negative_change_full","satisfaction",2,10.9034875525361,-0.811207756400108
79,"negative_change_partial","satisfaction",58,10.9034875525361,-0.740360110998154
79,"linear_rise_sharp_fall","satisfaction",5,10.9034875525361,-0.62202262878418
79,"linear_rise_sharp_fall_exp_rise","satisfaction",74,10.9034875525361,0.365680932998657
80,"linear_rise","satisfaction",70,10.7409686230384,0.325093507766724
80,"linear_fall","satisfaction",1,NA,-0.799278080463409
80,"linear_low","satisfaction",1,NA,-0.752931728959084
80,"linear_middle","satisfaction",50,10.2103403719762,-0.0745089650154114
80,"linear_high","satisfaction",100,10.9034875525361,0.742817759513855
80,"exp_rise_convex","satisfaction",30,NA,-0.827446296811104
80,"exp_fall_convex","satisfaction",1,NA,-0.8155547529459
80,"exp_rise_concave","satisfaction",62,10.6158054800843,0.325093507766724
80,"exp_fall_concave","satisfaction",1,NA,-0.814317286014557
80,"sin_fr_full","satisfaction",50,10.2103403719762,-0.144964993000031
80,"sin_fr_partial","satisfaction",41,10.6158054800843,0.427156329154968
80,"sin_rf_full","satisfaction",1,NA,-0.774865686893463
80,"sin_rf_partial","satisfaction",1,NA,-0.767188608646393
80,"sin_rfr_full","satisfaction",50,10.2103403719762,-0.765851438045502
80,"sin_rfr_partial","satisfaction",50,10.6158054800843,0.132462501525879
80,"sin_frf_full","satisfaction",1,NA,-0.800098866224289
80,"sin_frf_partial","satisfaction",1,NA,-0.699839353561401
80,"sin_frfr","satisfaction",40,10.2103403719762,-0.818086594343185
80,"sin_rfrf","satisfaction",1,NA,-0.800098866224289
80,"logistic_rise","satisfaction",39,10.2103403719762,0.640390634536743
80,"logistic_fall","satisfaction",51,NA,-0.799156695604324
80,"positive_change_full","satisfaction",50,10.2103403719762,0.427156329154968
80,"positive_change_partial","satisfaction",40,10.6158054800843,-0.475309669971466
80,"negative_change_full","satisfaction",1,NA,-0.662196516990662
80,"negative_change_partial","satisfaction",30,NA,-0.174351096153259
80,"linear_rise_sharp_fall","satisfaction",1,NA,-0.519686818122864
80,"linear_rise_sharp_fall_exp_rise","satisfaction",52,10.6158054800843,-0.751757219433784
81,"linear_rise","satisfaction",57,10.7409686230384,0.489366769790649
81,"linear_fall","satisfaction",30,10.6158054800843,-0.817949458956718
81,"linear_low","satisfaction",16,10.3926619287701,-0.62202262878418
81,"linear_middle","satisfaction",50,10.7409686230384,-0.0745089650154114
81,"linear_high","satisfaction",97,10.9034875525361,0.70619523525238
81,"exp_rise_convex","satisfaction",56,10.6803440012219,0.489366769790649
81,"exp_fall_convex","satisfaction",48,10.5468126085974,-0.817949458956718
81,"exp_rise_concave","satisfaction",60,10.7409686230384,0.489366769790649
81,"exp_fall_concave","satisfaction",38,10.6803440012219,-0.766636699438095
81,"sin_fr_full","satisfaction",40,10.6158054800843,-0.306796133518219
81,"sin_fr_partial","satisfaction",62,10.7981270368783,0.489366769790649
81,"sin_rf_full","satisfaction",50,10.6803440012219,0.326234459877014
81,"sin_rf_partial","satisfaction",40,10.5468126085974,-0.797284811735153
81,"sin_rfr_full","satisfaction",49,10.6803440012219,-0.798084959387779
81,"sin_rfr_partial","satisfaction",50,10.7981270368783,-0.798084959387779
81,"sin_frf_full","satisfaction",50,10.6803440012219,0.245589375495911
81,"sin_frf_partial","satisfaction",50,10.7981270368783,-0.498227596282959
81,"sin_frfr","satisfaction",50,10.6158054800843,-0.798084959387779
81,"sin_rfrf","satisfaction",49,10.6158054800843,-0.738711565732956
81,"logistic_rise","satisfaction",57,10.7409686230384,0.489366769790649
81,"logistic_fall","satisfaction",39,10.6803440012219,-0.306796133518219
81,"positive_change_full","satisfaction",48,10.6803440012219,-0.746947407722473
81,"positive_change_partial","satisfaction",53,10.6803440012219,0.489366769790649
81,"negative_change_full","satisfaction",32,10.6803440012219,-0.746947407722473
81,"negative_change_partial","satisfaction",60,10.7981270368783,0.692275643348694
81,"linear_rise_sharp_fall","satisfaction",40,10.6803440012219,-0.746947407722473
81,"linear_rise_sharp_fall_exp_rise","satisfaction",49,10.7981270368783,0.245589375495911
82,"linear_rise","satisfaction",88,10.7981270368783,0.325093507766724
82,"linear_fall","satisfaction",0,9.00636756765025,-0.811207756400108
82,"linear_low","satisfaction",0,4.91202300542815,-0.782205790281296
82,"linear_middle","satisfaction",60,10.7981270368783,-0.515980362892151
82,"linear_high","satisfaction",100,11.1266311038503,0.767621636390686
82,"exp_rise_convex","satisfaction",99,10.9987977323405,0.724613189697266
82,"exp_fall_convex","satisfaction",3,9.29404964010203,-0.76385609805584
82,"exp_rise_concave","satisfaction",86,10.9034875525361,0.724613189697266
82,"exp_fall_concave","satisfaction",5,9.69951474821019,-0.798588454723358
82,"sin_fr_full","satisfaction",50,10.7409686230384,-0.14861673116684
82,"sin_fr_partial","satisfaction",66,10.7409686230384,-0.615888297557831
82,"sin_rf_full","satisfaction",9,10.3056505517805,-0.751104816794395
82,"sin_rf_partial","satisfaction",19,9.98719682066197,-0.344028830528259
82,"sin_rfr_full","satisfaction",26,10.6803440012219,-0.723885297775269
82,"sin_rfr_partial","satisfaction",61,10.6803440012219,-0.80050952732563
82,"sin_frf_full","satisfaction",10,10.3926619287701,-0.800548061728477
82,"sin_frf_partial","satisfaction",8,10.3926619287701,-0.796408295631409
82,"sin_frfr","satisfaction",25,10.6803440012219,-0.770366385579109
82,"sin_rfrf","satisfaction",5,10.3926619287701,-0.789868146181107
82,"logistic_rise","satisfaction",70,10.7409686230384,-0.0745089650154114
82,"logistic_fall","satisfaction",17,10.3056505517805,-0.14861673116684
82,"positive_change_full","satisfaction",55,10.5468126085974,-0.805756703019142
82,"positive_change_partial","satisfaction",25,10.2103403719762,0.207568168640137
82,"negative_change_full","satisfaction",32,9.98719682066197,-0.206255197525024
82,"negative_change_partial","satisfaction",25,10.7981270368783,-0.751104816794395
82,"linear_rise_sharp_fall","satisfaction",5,7.90775527898214,-0.820438668131828
82,"linear_rise_sharp_fall_exp_rise","satisfaction",59,10.6803440012219,-0.685641378164291
83,"linear_rise","satisfaction",89,10.9034875525361,0.70619523525238
83,"linear_fall","satisfaction",0,NA,-0.828065305948257
83,"linear_low","satisfaction",0,NA,-0.828065305948257
83,"linear_middle","satisfaction",71,10.9034875525361,0.433952331542969
83,"linear_high","satisfaction",100,10.9034875525361,0.793171763420105
83,"exp_rise_convex","satisfaction",93,10.9034875525361,0.675250887870789
83,"exp_fall_convex","satisfaction",20,NA,-0.6385458111763
83,"exp_rise_concave","satisfaction",96,10.9034875525361,0.793171763420105
83,"exp_fall_concave","satisfaction",10,NA,-0.6385458111763
83,"sin_fr_full","satisfaction",82,10.9034875525361,-0.358280837535858
83,"sin_fr_partial","satisfaction",75,10.9034875525361,0.433952331542969
83,"sin_rf_full","satisfaction",10,NA,-0.6385458111763
83,"sin_rf_partial","satisfaction",13,NA,-0.76956869661808
83,"sin_rfr_full","satisfaction",71,10.9034875525361,-0.712869167327881
83,"sin_rfr_partial","satisfaction",74,10.9034875525361,0.433952331542969
83,"sin_frf_full","satisfaction",56,NA,-0.738648861646652
83,"sin_frf_partial","satisfaction",64,NA,-0.783836841583252
83,"sin_frfr","satisfaction",68,10.9034875525361,-0.712869167327881
83,"sin_rfrf","satisfaction",10,NA,-0.583935678005219
83,"logistic_rise","satisfaction",84,10.9034875525361,0.433952331542969
83,"logistic_fall","satisfaction",8,NA,-0.770108759403229
83,"positive_change_full","satisfaction",86,10.9034875525361,0.433952331542969
83,"positive_change_partial","satisfaction",71,10.9034875525361,-0.554187804460526
83,"negative_change_full","satisfaction",27,NA,-0.800786420702934
83,"negative_change_partial","satisfaction",30,10.9034875525361,-0.6385458111763
83,"linear_rise_sharp_fall","satisfaction",6,NA,-0.770108759403229
83,"linear_rise_sharp_fall_exp_rise","satisfaction",81,10.9034875525361,-0.554187804460526
84,"linear_rise","satisfaction",84,10.9034875525361,0.804011821746826
84,"linear_fall","satisfaction",3,NA,-0.782345414161682
84,"linear_low","satisfaction",0,NA,-0.781182378530502
84,"linear_middle","satisfaction",45,9.51719319141624,-0.0745089650154114
84,"linear_high","satisfaction",100,11.1266311038503,0.793171763420105
84,"exp_rise_convex","satisfaction",63,10.9034875525361,0.787449598312378
84,"exp_fall_convex","satisfaction",4,NA,-0.802764624357224
84,"exp_rise_concave","satisfaction",69,10.9034875525361,0.743858098983765
84,"exp_fall_concave","satisfaction",4,NA,-0.75335319340229
84,"sin_fr_full","satisfaction",40,10.6158054800843,-0.0745089650154114
84,"sin_fr_partial","satisfaction",29,10.6158054800843,0.569373607635498
84,"sin_rf_full","satisfaction",19,7.90775527898214,-0.701764285564423
84,"sin_rf_partial","satisfaction",13,NA,-0.820103853940964
84,"sin_rfr_full","satisfaction",40,9.51719319141624,-0.82760414481163
84,"sin_rfr_partial","satisfaction",29,8.60090245954208,-0.042519211769104
84,"sin_frf_full","satisfaction",27,9.00636756765025,-0.042519211769104
84,"sin_frf_partial","satisfaction",30,7.21460809842219,-0.042519211769104
84,"sin_frfr","satisfaction",25,9.51719319141624,-0.82760414481163
84,"sin_rfrf","satisfaction",25,9.00636756765025,-0.831508606672287
84,"logistic_rise","satisfaction",60,10.9034875525361,0.793171763420105
84,"logistic_fall","satisfaction",8,NA,-0.790106594562531
84,"positive_change_full","satisfaction",12,8.60090245954208,-0.0745089650154114
84,"positive_change_partial","satisfaction",13,NA,-0.0745089650154114
84,"negative_change_full","satisfaction",20,NA,-0.802764624357224
84,"negative_change_partial","satisfaction",27,7.90775527898214,-0.83898401260376
84,"linear_rise_sharp_fall","satisfaction",5,NA,-0.701764285564423
84,"linear_rise_sharp_fall_exp_rise","satisfaction",26,9.29404964010203,-0.0745089650154114
85,"linear_rise","satisfaction",75,10.9034875525361,0.519103050231934
85,"linear_fall","satisfaction",0,10.4334839232904,-0.77660346031189
85,"linear_low","satisfaction",0,10.6158054800843,-0.770108759403229
85,"linear_middle","satisfaction",50,10.9034875525361,0.519103050231934
85,"linear_high","satisfaction",100,10.9034875525361,0.767621636390686
85,"exp_rise_convex","satisfaction",100,10.9034875525361,-0.183873534202576
85,"exp_fall_convex","satisfaction",0,10.6158054800843,-0.75335319340229
85,"exp_rise_concave","satisfaction",85,10.9034875525361,0.664202928543091
85,"exp_fall_concave","satisfaction",0,10.4334839232904,-0.781182378530502
85,"sin_fr_full","satisfaction",65,10.9034875525361,0.692275643348694
85,"sin_fr_partial","satisfaction",90,10.9034875525361,0.692275643348694
85,"sin_rf_full","satisfaction",10,10.4334839232904,-0.770108759403229
85,"sin_rf_partial","satisfaction",0,10.4334839232904,-0.770108759403229
85,"sin_rfr_full","satisfaction",60,10.9034875525361,-0.561492174863815
85,"sin_rfr_partial","satisfaction",80,10.9034875525361,-0.70612096786499
85,"sin_frf_full","satisfaction",30,10.4334839232904,-0.770108759403229
85,"sin_frf_partial","satisfaction",0,10.4334839232904,-0.70612096786499
85,"sin_frfr","satisfaction",70,10.9034875525361,-0.70612096786499
85,"sin_rfrf","satisfaction",10,10.4334839232904,-0.781182378530502
85,"logistic_rise","satisfaction",80,10.9034875525361,0.519103050231934
85,"logistic_fall","satisfaction",10,10.4334839232904,-0.781182378530502
85,"positive_change_full","satisfaction",60,10.4334839232904,-0.719035804271698
85,"positive_change_partial","satisfaction",20,10.9034875525361,-0.75335319340229
85,"negative_change_full","satisfaction",10,10.4334839232904,-0.781182378530502
85,"negative_change_partial","satisfaction",75,10.9034875525361,0.635495662689209
85,"linear_rise_sharp_fall","satisfaction",30,10.2103403719762,-0.770108759403229
85,"linear_rise_sharp_fall_exp_rise","satisfaction",90,10.9034875525361,-0.82760414481163
86,"linear_rise","satisfaction",85,10.9987977323405,0.805129051208496
86,"linear_fall","satisfaction",10,9.00636756765025,-0.789868146181107
86,"linear_low","satisfaction",0,9.00636756765025,-0.804886221885681
86,"linear_middle","satisfaction",50,10.7981270368783,0.0613579750061035
86,"linear_high","satisfaction",100,11.0432494949113,0.664202928543091
86,"exp_rise_convex","satisfaction",65,10.7981270368783,0.63322389125824
86,"exp_fall_convex","satisfaction",2,7.90775527898214,-0.825736612081528
86,"exp_rise_concave","satisfaction",90,10.9987977323405,0.574619054794312
86,"exp_fall_concave","satisfaction",10,9.98719682066197,-0.802764624357224
86,"sin_fr_full","satisfaction",50,10.8521942581486,-0.518167406320572
86,"sin_fr_partial","satisfaction",75,10.9034875525361,0.743858098983765
86,"sin_rf_full","satisfaction",25,9.51719319141624,-0.362187266349792
86,"sin_rf_partial","satisfaction",16,10.5468126085974,-0.800786420702934
86,"sin_rfr_full","satisfaction",70,10.8521942581486,-0.714992552995682
86,"sin_rfr_partial","satisfaction",75,10.9522777167056,0.743858098983765
86,"sin_frf_full","satisfaction",40,10.3926619287701,-0.78410841524601
86,"sin_frf_partial","satisfaction",25,9.98719682066197,-0.802792817354202
86,"sin_frfr","satisfaction",65,10.7699561599116,-0.515980362892151
86,"sin_rfrf","satisfaction",40,10.3926619287701,-0.754023134708405
86,"logistic_rise","satisfaction",60,10.8521942581486,0.590556859970093
86,"logistic_fall","satisfaction",10,9.51719319141624,-0.78597417473793
86,"positive_change_full","satisfaction",65,10.7409686230384,-0.727197706699371
86,"positive_change_partial","satisfaction",40,10.5468126085974,0.48602294921875
86,"negative_change_full","satisfaction",32,10.2103403719762,-0.785170719027519
86,"negative_change_partial","satisfaction",60,10.7981270368783,-0.800786420702934
86,"linear_rise_sharp_fall","satisfaction",10,9.29404964010203,-0.6385458111763
86,"linear_rise_sharp_fall_exp_rise","satisfaction",65,10.9034875525361,-0.625731736421585
87,"linear_rise","satisfaction",75,10.8521942581486,0.743858098983765
87,"linear_fall","satisfaction",0,10.1049798563184,-0.805417850613594
87,"linear_low","satisfaction",0,10.2103403719762,-0.6385458111763
87,"linear_middle","satisfaction",50,10.7981270368783,-0.0745089650154114
87,"linear_high","satisfaction",100,10.9522777167056,0.724982976913452
87,"exp_rise_convex","satisfaction",84,10.8521942581486,0.70619523525238
87,"exp_fall_convex","satisfaction",0,10.1049798563184,-0.75335319340229
87,"exp_rise_concave","satisfaction",92,10.9034875525361,0.70619523525238
87,"exp_fall_concave","satisfaction",10,10.1049798563184,-0.6385458111763
87,"sin_fr_full","satisfaction",80,10.7409686230384,0.569373607635498
87,"sin_fr_partial","satisfaction",65,10.6158054800843,0.569373607635498
87,"sin_rf_full","satisfaction",25,10.4727046364437,-0.786772906780243
87,"sin_rf_partial","satisfaction",20,10.3056505517805,-0.802764624357224
87,"sin_rfr_full","satisfaction",79,10.5468126085974,-0.786772906780243
87,"sin_rfr_partial","satisfaction",70,10.8521942581486,0.569373607635498
87,"sin_frf_full","satisfaction",20,10.3056505517805,-0.786772906780243
87,"sin_frf_partial","satisfaction",10,10.2103403719762,-0.802764624357224
87,"sin_frfr","satisfaction",45,10.3926619287701,-0.786772906780243
87,"sin_rfrf","satisfaction",15,10.2103403719762,-0.70612096786499
87,"logistic_rise","satisfaction",95,10.9034875525361,0.70619523525238
87,"logistic_fall","satisfaction",3,10.2103403719762,-0.800786420702934
87,"positive_change_full","satisfaction",55,10.6158054800843,0.48602294921875
87,"positive_change_partial","satisfaction",49,10.4727046364437,-0.0745089650154114
87,"negative_change_full","satisfaction",26,10.3926619287701,-0.786772906780243
87,"negative_change_partial","satisfaction",60,10.7409686230384,-0.719035804271698
87,"linear_rise_sharp_fall","satisfaction",0,10.1049798563184,-0.75335319340229
87,"linear_rise_sharp_fall_exp_rise","satisfaction",70,10.8521942581486,0.569373607635498
88,"linear_rise","satisfaction",95,10.7981270368783,0.518240928649902
88,"linear_fall","satisfaction",50,10.2103403719762,-0.429492056369781
88,"linear_low","satisfaction",0,NA,-0.687918156385422
88,"linear_middle","satisfaction",70,10.7981270368783,0.759617209434509
88,"linear_high","satisfaction",100,10.9034875525361,0.776275396347046
88,"exp_rise_convex","satisfaction",80,10.7981270368783,0.518240928649902
88,"exp_fall_convex","satisfaction",31,9.51719319141624,-0.429492056369781
88,"exp_rise_concave","satisfaction",92,10.9034875525361,0.518240928649902
88,"exp_fall_concave","satisfaction",90,10.7981270368783,0.70619523525238
88,"sin_fr_full","satisfaction",85,10.7981270368783,0.70619523525238
88,"sin_fr_partial","satisfaction",72,10.7409686230384,0.569373607635498
88,"sin_rf_full","satisfaction",50,9.98719682066197,-0.82760414481163
88,"sin_rf_partial","satisfaction",30,9.00636756765025,0.48602294921875
88,"sin_rfr_full","satisfaction",50,9.51719319141624,0.48602294921875
88,"sin_rfr_partial","satisfaction",50,10.2103403719762,0.48602294921875
88,"sin_frf_full","satisfaction",51,10.3926619287701,-0.826666131615639
88,"sin_frf_partial","satisfaction",75,10.6158054800843,0.692275643348694
88,"sin_frfr","satisfaction",51,10.2103403719762,-0.826666131615639
88,"sin_rfrf","satisfaction",51,9.85366542803745,-0.429492056369781
88,"logistic_rise","satisfaction",50,10.2103403719762,0.569373607635498
88,"logistic_fall","satisfaction",50,10.1049798563184,-0.429492056369781
88,"positive_change_full","satisfaction",80,6.52146091786225,0.569373607635498
88,"positive_change_partial","satisfaction",75,10.2103403719762,0.569373607635498
88,"negative_change_full","satisfaction",70,10.6158054800843,-0.687918156385422
88,"negative_change_partial","satisfaction",81,10.7981270368783,-0.183873534202576
88,"linear_rise_sharp_fall","satisfaction",20,8.60090245954208,-0.714079409837723
88,"linear_rise_sharp_fall_exp_rise","satisfaction",51,10.2103403719762,-0.826666131615639
89,"linear_rise","satisfaction",73,10.9522777167056,0.792996168136597
89,"linear_fall","satisfaction",3,10.6803440012219,-0.6385458111763
89,"linear_low","satisfaction",1,10.2103403719762,-0.770108759403229
89,"linear_middle","satisfaction",40,10.8521942581486,-0.77855496108532
89,"linear_high","satisfaction",100,10.9987977323405,0.740766286849976
89,"exp_rise_convex","satisfaction",85,10.9034875525361,0.724982976913452
89,"exp_fall_convex","satisfaction",3,10.6803440012219,-0.76956869661808
89,"exp_rise_concave","satisfaction",91,10.9034875525361,0.70619523525238
89,"exp_fall_concave","satisfaction",25,10.6803440012219,-0.802792817354202
89,"sin_fr_full","satisfaction",64,10.9034875525361,0.590556859970093
89,"sin_fr_partial","satisfaction",88,10.9034875525361,0.710372924804688
89,"sin_rf_full","satisfaction",12,10.6803440012219,-0.583935678005219
89,"sin_rf_partial","satisfaction",8,10.6803440012219,-0.75335319340229
89,"sin_rfr_full","satisfaction",67,10.8521942581486,0.692275643348694
89,"sin_rfr_partial","satisfaction",59,10.8521942581486,-0.0854547023773193
89,"sin_frf_full","satisfaction",30,10.7111156598887,-0.75335319340229
89,"sin_frf_partial","satisfaction",28,10.7111156598887,-0.70612096786499
89,"sin_frfr","satisfaction",52,10.8521942581486,-0.831508606672287
89,"sin_rfrf","satisfaction",31,10.7409686230384,-0.770108759403229
89,"logistic_rise","satisfaction",74,10.9034875525361,-0.274477243423462
89,"logistic_fall","satisfaction",10,10.6158054800843,-0.802792817354202
89,"positive_change_full","satisfaction",65,10.8521942581486,-0.825471818447113
89,"positive_change_partial","satisfaction",14,10.6803440012219,-0.802764624357224
89,"negative_change_full","satisfaction",9,10.7409686230384,-0.802764624357224
89,"negative_change_partial","satisfaction",54,10.7981270368783,0.787449598312378
89,"linear_rise_sharp_fall","satisfaction",14,10.5468126085974,-0.800098866224289
89,"linear_rise_sharp_fall_exp_rise","satisfaction",81,10.9034875525361,0.61125123500824
90,"linear_rise","satisfaction",65,10.8521942581486,0.489366769790649
90,"linear_fall","satisfaction",9,10.4727046364437,-0.80768296122551
90,"linear_low","satisfaction",0,10.2103403719762,-0.76956869661808
90,"linear_middle","satisfaction",42,10.9034875525361,0.519103050231934
90,"linear_high","satisfaction",97,10.9987977323405,0.664202928543091
90,"exp_rise_convex","satisfaction",57,10.8521942581486,0.489366769790649
90,"exp_fall_convex","satisfaction",8,10.3056505517805,-0.825051411986351
90,"exp_rise_concave","satisfaction",73,10.9034875525361,0.489366769790649
90,"exp_fall_concave","satisfaction",15,10.3056505517805,-0.802764624357224
90,"sin_fr_full","satisfaction",44,10.8521942581486,-0.786772906780243
90,"sin_fr_partial","satisfaction",53,10.7981270368783,-0.352827489376068
90,"sin_rf_full","satisfaction",36,10.4727046364437,-0.796408295631409
90,"sin_rf_partial","satisfaction",35,10.4727046364437,-0.806034341454506
90,"sin_rfr_full","satisfaction",63,10.7981270368783,-0.648387640714645
90,"sin_rfr_partial","satisfaction",62,10.7981270368783,0.245589375495911
90,"sin_frf_full","satisfaction",20,10.3926619287701,-0.802764624357224
