"word.subject","word.cluster_labels","word.question_type","word.score","word.sentiment_score"
95,24,"willing",75,0.391091346740723
95,20,"willing",50,0.457461595535278
95,1,"willing",15,-0.771744713187218
95,15,"willing",35,0.335939645767212
95,7,"willing",60,0.391091346740723
95,20,"willing",25,-0.757560282945633
95,26,"willing",70,0.453320980072021
96,26,"willing",75,0.391091346740723
96,7,"willing",0,-0.74870041012764
96,18,"willing",96,0.738454341888428
96,13,"willing",78,0.6376713514328
96,0,"willing",91,0.21867835521698
96,19,"willing",26,0.053829550743103
96,19,"willing",100,-0.757560282945633
96,7,"willing",9,-0.470828771591187
97,7,"willing",60,0.642176866531372
97,23,"willing",80,0.391091346740723
97,16,"willing",20,0.731200695037842
97,7,"willing",10,0.521633505821228
97,13,"willing",30,-0.764950722455978
97,22,"willing",20,0.304384827613831
97,3,"willing",70,-0.768006563186646
97,24,"willing",70,0.695410847663879
98,8,"willing",92,0.569373607635498
98,3,"willing",99,0.759617209434509
98,21,"willing",63,-0.533860832452774
98,13,"willing",91,-0.576511919498444
98,8,"willing",72,0.567638158798218
98,19,"willing",31,-0.771744713187218
98,8,"willing",80,-0.595013201236725
98,8,"willing",60,-0.666727006435394
99,8,"willing",60,0.743591904640198
99,22,"willing",60,0.70619523525238
99,19,"willing",73,0.790867328643799
99,8,"willing",65,0.70619523525238
99,26,"willing",65,0.569373607635498
99,8,"willing",55,0.763096928596497
99,12,"willing",70,0.590556859970093
99,12,"willing",43,0.457461595535278
100,0,"willing",100,0.556731820106506
100,26,"willing",65,0.638033032417297
100,8,"willing",100,0.508263111114502
100,26,"willing",100,0.714885711669922
100,0,"willing",100,-0.760498642921448
100,18,"willing",50,0.391091346740723
100,12,"willing",100,-0.156125068664551
100,0,"willing",100,-0.505137056112289
101,21,"willing",19,0.391091346740723
101,0,"willing",67,0.738454341888428
101,0,"willing",55,0.374200105667114
101,7,"willing",40,0.751473665237427
101,13,"willing",25,0.0578113794326782
101,19,"willing",61,0.731200695037842
101,13,"willing",10,-0.549875050783157
101,0,"willing",62,0.638033032417297
102,8,"willing",80,0.391091346740723
102,0,"willing",58,0.638033032417297
102,17,"willing",25,-0.756154701113701
102,7,"willing",80,0.490541696548462
102,2,"willing",41,0.716869711875916
102,0,"willing",30,0.463706851005554
102,8,"willing",51,0.590556859970093
102,8,"willing",75,0.542463541030884
103,8,"willing",100,0.633119344711304
103,8,"willing",100,0.695410847663879
103,12,"willing",92,-0.465785384178162
103,8,"willing",97,0.590556859970093
103,12,"willing",81,0.21867835521698
103,12,"willing",80,0.731200695037842
103,8,"willing",77,-0.757560282945633
103,8,"willing",91,0.0742924213409424
104,10,"willing",12,0.391091346740723
104,1,"willing",3,-0.710642039775848
104,13,"willing",6,-0.728010952472687
104,24,"willing",9,-0.760498642921448
104,9,"willing",8,0.313535928726196
104,14,"willing",8,0.738454341888428
104,25,"willing",13,0.731200695037842
104,23,"willing",10,0.466552972793579
105,26,"willing",25,-0.0745089650154114
105,0,"willing",61,0.660681486129761
105,18,"willing",75,0.220730304718018
105,12,"willing",60,0.6376713514328
105,8,"willing",65,0.731200695037842
105,12,"willing",65,0.731200695037842
105,8,"willing",90,-0.156125068664551
105,26,"willing",50,0.0589542388916016
106,8,"willing",35,-0.756154701113701
106,26,"willing",60,-0.0745089650154114
106,8,"willing",90,0.457461595535278
106,0,"willing",40,0.521633505821228
106,26,"willing",80,0.731200695037842
106,0,"willing",25,-0.76956869661808
106,20,"willing",30,-0.6385458111763
106,8,"willing",80,0.743591904640198
107,25,"willing",46,0.21867835521698
107,10,"willing",51,0.590816855430603
107,5,"willing",83,-0.376619517803192
107,10,"willing",52,0.21867835521698
107,8,"willing",56,-0.176089704036713
107,14,"willing",63,-0.249290764331818
107,23,"willing",45,0.0742924213409424
107,24,"willing",56,0.731200695037842
108,20,"willing",6,-0.773200288414955
108,23,"willing",35,-0.677802711725235
108,1,"willing",1,-0.460166752338409
108,2,"willing",10,-0.42878383398056
108,23,"willing",51,-0.251940310001373
108,25,"willing",5,-0.70983150601387
108,12,"willing",65,-0.731768220663071
108,2,"willing",20,-0.779227450489998
109,9,"willing",25,-0.574903130531311
109,8,"willing",100,0.695410847663879
109,15,"willing",35,0.678370833396912
109,2,"willing",5,-0.765160396695137
109,2,"willing",0,-0.779227450489998
109,2,"willing",0,-0.756154701113701
109,15,"willing",40,-0.666727006435394
109,8,"willing",100,0.672617316246033
110,20,"willing",29,-0.719035804271698
110,2,"willing",7,-0.665036976337433
110,15,"willing",10,-0.674454778432846
110,7,"willing",33,0.713557720184326
110,2,"willing",8,-0.771744713187218
110,2,"willing",5,0.731200695037842
110,0,"willing",80,0.590556859970093
110,1,"willing",0,-0.669654458761215
111,12,"willing",79,0.576468110084534
111,3,"willing",78,0.391091346740723
111,8,"willing",83,0.374200105667114
111,12,"willing",89,0.700512170791626
111,7,"willing",61,-0.505137056112289
111,7,"willing",89,0.738454341888428
111,12,"willing",86,-0.757560282945633
111,22,"willing",77,0.709429979324341
112,5,"willing",7,-0.77855496108532
112,6,"willing",5,-0.827700018882751
112,12,"willing",8,0.678370833396912
112,21,"willing",0,-0.770503968000412
112,1,"willing",0,-0.7577785551548
112,24,"willing",2,-0.737428963184357
112,6,"willing",0,-0.690592527389526
112,0,"willing",8,0.736944437026978
113,26,"willing",70,0.391091346740723
113,8,"willing",95,0.67033326625824
113,8,"willing",80,0.0217002630233765
113,25,"willing",45,0.521633505821228
113,7,"willing",70,0.716869711875916
113,7,"willing",70,0.0690457820892334
113,8,"willing",85,-0.156125068664551
113,8,"willing",65,0.590816855430603
114,12,"willing",75,0.391091346740723
114,7,"willing",75,0.391091346740723
114,8,"willing",0,0.599528908729553
114,15,"willing",0,0.313746333122253
114,8,"willing",50,-0.739816278219223
114,8,"willing",80,0.374200105667114
114,8,"willing",100,-0.188717424869537
114,8,"willing",100,0.466552972793579
115,8,"willing",79,-0.765659347176552
115,13,"willing",59,0.391091346740723
115,7,"willing",32,0.785984754562378
115,0,"willing",85,0.534272074699402
115,26,"willing",51,-0.42878383398056
115,26,"willing",43,0.270068049430847
115,26,"willing",61,-0.188717424869537
115,26,"willing",45,0.0630613565444946
116,2,"willing",1,-0.42878383398056
116,2,"willing",12,-0.566704481840134
116,1,"willing",10,-0.219715476036072
116,3,"willing",22,0.419940948486328
116,0,"willing",38,-0.765659347176552
116,1,"willing",1,-0.33955180644989
116,7,"willing",35,-0.60324227809906
116,26,"willing",29,-0.167389512062073
117,2,"willing",14,-0.771744713187218
117,2,"willing",36,-0.771744713187218
117,18,"willing",98,0.457461595535278
117,12,"willing",99,0.695410847663879
117,7,"willing",66,-0.779227450489998
117,12,"willing",96,0.110288023948669
117,13,"willing",100,-0.747337371110916
117,19,"willing",95,0.763096928596497
118,0,"willing",71,-0.156125068664551
118,8,"willing",73,0.743591904640198
118,8,"willing",26,0.678370833396912
118,8,"willing",69,0.710372924804688
118,2,"willing",9,-0.771744713187218
118,17,"willing",6,-0.756154701113701
118,13,"willing",58,-0.595013201236725
118,5,"willing",42,0.571426868438721
119,13,"willing",95,0.743591904640198
119,12,"willing",100,0.695410847663879
119,8,"willing",75,0.374200105667114
119,23,"willing",90,0.616814732551575
119,7,"willing",60,0.731200695037842
119,8,"willing",81,0.508263111114502
119,12,"willing",86,-0.757560282945633
119,8,"willing",100,0.693966627120972
120,1,"willing",5,-0.0132544636726379
120,19,"willing",33,0.708293914794922
120,21,"willing",29,0.743591904640198
120,23,"willing",81,0.759617209434509
120,13,"willing",11,0.0578113794326782
120,9,"willing",2,-0.771744713187218
120,12,"willing",23,-0.757560282945633
120,23,"willing",33,0.590816855430603
121,8,"willing",70,0.391091346740723
121,8,"willing",100,0.695410847663879
121,0,"willing",100,0.581419825553894
121,12,"willing",19,-0.771744713187218
121,12,"willing",84,-0.569934815168381
121,12,"willing",40,-0.764777109026909
121,12,"willing",91,-0.36501157283783
121,8,"willing",61,-0.598339378833771
122,8,"willing",91,0.6376713514328
122,26,"willing",40,0.391091346740723
122,4,"willing",70,0.697143316268921
122,7,"willing",19,0.751904606819153
122,2,"willing",8,-0.505137056112289
122,6,"willing",9,-0.789566174149513
122,13,"willing",90,-0.595013201236725
122,18,"willing",100,0.466552972793579
123,25,"willing",70,0.590556859970093
123,15,"willing",15,-0.0745089650154114
123,15,"willing",2,-0.714617490768433
123,15,"willing",5,-0.781074330210686
123,8,"willing",60,0.21867835521698
123,23,"willing",10,-0.756154701113701
123,8,"willing",80,-0.757560282945633
123,14,"willing",4,-0.773121148347855
124,2,"willing",10,-0.771744713187218
124,7,"willing",70,0.391091346740723
124,22,"willing",100,0.220730304718018
124,8,"willing",90,0.765826821327209
124,12,"willing",70,0.697392702102661
124,4,"willing",65,0.453320980072021
124,20,"willing",10,-0.757560282945633
124,19,"willing",90,0.0589542388916016
125,25,"willing",60,-0.771744713187218
125,1,"willing",20,-0.674454778432846
125,0,"willing",90,0.220730304718018
125,12,"willing",80,0.742148160934448
125,7,"willing",75,-0.156125068664551
125,0,"willing",90,-0.369411110877991
125,24,"willing",65,0.571426868438721
125,21,"willing",35,-0.779227450489998
126,13,"willing",10,0.695410847663879
126,16,"willing",100,0.695410847663879
126,9,"willing",65,0.738454341888428
126,13,"willing",10,0.738454341888428
126,7,"willing",20,-0.709005445241928
126,17,"willing",10,-0.574903130531311
126,20,"willing",0,-0.709005445241928
126,19,"willing",20,0.627710700035095
127,8,"willing",80,0.21867835521698
127,8,"willing",81,0.695410847663879
127,2,"willing",0,-0.739865243434906
127,13,"willing",53,-0.771744713187218
127,2,"willing",0,0.238385558128357
127,2,"willing",9,-0.807989463210106
127,8,"willing",71,-0.156125068664551
127,0,"willing",100,0.571426868438721
128,2,"willing",21,-0.703788310289383
128,23,"willing",100,0.695410847663879
128,12,"willing",63,0.678370833396912
128,23,"willing",93,0.742148160934448
128,8,"willing",94,-0.768006563186646
128,6,"willing",17,-0.771744713187218
128,5,"willing",54,-0.757560282945633
128,22,"willing",70,-0.372870028018951
129,8,"willing",90,0.743591904640198
129,12,"willing",70,0.562149405479431
129,2,"willing",20,-0.739865243434906
129,24,"willing",70,0.714885711669922
129,2,"willing",15,-0.505137056112289
129,8,"willing",75,0.304384827613831
129,8,"willing",80,0.21867835521698
129,1,"willing",30,-0.680414855480194
130,7,"willing",40,-0.470828771591187
130,23,"willing",60,0.743591904640198
130,21,"willing",85,0.374200105667114
130,10,"willing",70,0.476712942123413
130,2,"willing",25,-0.470828771591187
130,11,"willing",5,-0.756154701113701
130,13,"willing",70,-0.591646939516068
130,13,"willing",90,0.0480363368988037
131,8,"willing",81,0.557807087898254
131,8,"willing",75,0.738454341888428
131,16,"willing",9,0.165615081787109
131,13,"willing",15,-0.240374445915222
131,22,"willing",70,-0.34884637594223
131,8,"willing",77,0.0217002630233765
131,8,"willing",70,0.21867835521698
131,16,"willing",61,-0.193140745162964
132,20,"willing",0,-0.703035563230515
132,8,"willing",21,0.720000624656677
132,2,"willing",0,0.169663071632385
132,21,"willing",0,-0.317578494548798
132,2,"willing",0,-0.771744713187218
132,2,"willing",0,-0.661104321479797
132,20,"willing",0,-0.445094525814056
132,12,"willing",100,0.672617316246033
133,8,"willing",100,0.697143316268921
133,24,"willing",100,0.759617209434509
133,18,"willing",100,0.374200105667114
133,5,"willing",0,0.419940948486328
133,2,"willing",0,-0.771744713187218
133,8,"willing",100,0.304384827613831
133,12,"willing",100,-0.156125068664551
133,8,"willing",100,0.743591904640198
134,16,"willing",55,-0.444656133651733
134,4,"willing",65,0.0105235576629639
134,23,"willing",65,-0.278412461280823
134,16,"willing",31,-0.0840896964073181
134,17,"willing",1,-0.771744713187218
134,26,"willing",85,0.435176491737366
134,13,"willing",30,-0.711745262145996
134,19,"willing",60,0.195933938026428
135,2,"willing",21,-0.305513978004456
135,21,"willing",25,-0.167389512062073
135,13,"willing",16,-0.773037195205688
135,12,"willing",39,0.695410847663879
135,10,"willing",25,-0.768604531884193
135,7,"willing",10,-0.728010952472687
135,22,"willing",67,-0.757560282945633
135,0,"willing",61,0.674097537994385
136,8,"willing",63,0.391091346740723
136,16,"willing",81,0.147838950157166
136,6,"willing",8,-0.535250902175903
136,15,"willing",17,0.635981798171997
136,0,"willing",60,-0.765911981463432
136,21,"willing",47,-0.00736469030380249
136,12,"willing",79,-0.789647683501244
136,8,"willing",61,-0.491271317005157
137,19,"willing",100,0.695410847663879
137,21,"willing",0,0.48602294921875
137,15,"willing",78,0.374200105667114
137,21,"willing",47,0.731200695037842
137,21,"willing",5,-0.470828771591187
137,6,"willing",0,-0.771744713187218
137,20,"willing",100,0.590556859970093
137,19,"willing",100,0.78659188747406
138,14,"willing",8,-0.484053313732147
138,2,"willing",33,0.198286771774292
138,2,"willing",19,-0.739865243434906
138,12,"willing",72,0.615759372711182
138,9,"willing",42,-0.771744713187218
138,2,"willing",44,0.374200105667114
138,8,"willing",96,-0.591646939516068
138,2,"willing",5,-0.697356998920441
139,19,"willing",100,-0.112066864967346
139,18,"willing",100,0.638033032417297
139,10,"willing",68,-0.569750815629959
139,26,"willing",100,-0.0313774943351746
139,0,"willing",100,-0.156125068664551
139,18,"willing",100,0.053829550743103
139,20,"willing",52,-0.711745262145996
139,20,"willing",80,-0.193140745162964
140,3,"willing",5,0.391091346740723
140,8,"willing",65,0.638033032417297
140,21,"willing",0,-0.788779139518738
140,12,"willing",0,0.731200695037842
140,12,"willing",5,-0.156125068664551
140,0,"willing",0,-0.728010952472687
140,7,"willing",0,-0.757560282945633
140,0,"willing",52,0.731200695037842
141,11,"willing",0,-0.771744713187218
141,11,"willing",0,-0.521409273147583
141,15,"willing",20,-0.0930331349372864
141,9,"willing",15,0.635981798171997
141,2,"willing",0,-0.792643219232559
141,21,"willing",0,0.0690457820892334
141,0,"willing",100,-0.757560282945633
141,11,"willing",0,-0.771744713187218
142,2,"willing",0,0.391091346740723
142,13,"willing",8,0.638033032417297
142,12,"willing",8,0.414975047111511
142,23,"willing",0,0.635981798171997
142,26,"willing",0,-0.105449199676514
142,13,"willing",0,0.0690457820892334
142,13,"willing",5,-0.549875050783157
142,22,"willing",5,0.29932975769043
143,25,"willing",5,0.695410847663879
143,3,"willing",100,0.537293791770935
143,10,"willing",86,0.660681486129761
143,3,"willing",100,0.654441595077515
143,20,"willing",0,-0.760498642921448
143,15,"willing",0,0.440481781959534
143,13,"willing",100,-0.156125068664551
143,14,"willing",10,0.67033326625824
144,1,"willing",0,-0.771744713187218
144,7,"willing",34,0.391091346740723
144,13,"willing",29,-0.278412461280823
144,15,"willing",35,-0.494307994842529
144,10,"willing",51,-0.792225018143654
144,17,"willing",0,-0.802049145102501
144,12,"willing",70,0.363780379295349
144,1,"willing",17,-0.193140745162964
145,17,"willing",0,-0.703788310289383
145,11,"willing",0,-0.817414432764053
145,11,"willing",0,-0.739865243434906
145,11,"willing",0,-0.096336305141449
145,10,"willing",4,-0.779154896736145
145,11,"willing",0,-0.632222086191177
145,17,"willing",0,-0.728010952472687
145,17,"willing",0,-0.779227450489998
146,25,"willing",98,0.243342995643616
146,26,"willing",80,0.638033032417297
146,2,"willing",10,-0.271272003650665
146,20,"willing",0,0.476712942123413
146,2,"willing",0,-0.771744713187218
146,3,"willing",60,-0.399952232837677
146,0,"willing",97,-0.549875050783157
146,6,"willing",20,-0.666727006435394
147,20,"willing",10,-0.784131273627281
147,5,"willing",10,-0.784131273627281
147,13,"willing",3,-0.771744713187218
147,8,"willing",80,0.710372924804688
147,5,"willing",92,0.639849781990051
147,25,"willing",10,-0.728010952472687
147,20,"willing",12,-0.757560282945633
147,0,"willing",80,0.753876805305481
148,15,"willing",10,-0.771744713187218
148,18,"willing",90,0.700512170791626
148,4,"willing",20,0.374200105667114
148,0,"willing",90,0.742148160934448
148,2,"willing",0,-0.122550547122955
148,0,"willing",90,0.738454341888428
148,16,"willing",100,-0.156125068664551
148,22,"willing",60,0.78659188747406
149,13,"willing",100,-0.549875050783157
149,23,"willing",100,0.391091346740723
149,9,"willing",88,0.678370833396912
149,18,"willing",100,0.569373607635498
149,4,"willing",90,0.464962840080261
149,4,"willing",100,0.21867835521698
149,16,"willing",61,-0.36501157283783
149,22,"willing",62,-0.188717424869537
150,11,"willing",0,-0.779227450489998
150,17,"willing",0,-0.795571208000183
150,17,"willing",0,-0.739865243434906
150,23,"willing",0,0.504899859428406
150,22,"willing",13,0.731200695037842
150,14,"willing",0,-0.773200288414955
150,3,"willing",4,0.590556859970093
150,17,"willing",0,-0.771744713187218
151,12,"willing",12,0.391091346740723
151,3,"willing",82,0.21867835521698
151,9,"willing",25,0.508263111114502
151,12,"willing",15,-0.362187266349792
151,12,"willing",32,-0.757172673940659
151,9,"willing",82,0.374200105667114
151,0,"willing",63,-0.709005445241928
151,12,"willing",37,0.78659188747406
152,14,"willing",57,0.391091346740723
152,0,"willing",95,0.590816855430603
152,18,"willing",100,0.270068049430847
152,26,"willing",39,0.714885711669922
152,1,"willing",0,-0.690592527389526
152,26,"willing",90,0.374200105667114
152,25,"willing",51,-0.764777109026909
152,17,"willing",7,0.0401246547698975
153,12,"willing",0,0.391091346740723
153,16,"willing",0,-0.703788310289383
153,11,"willing",0,-0.726589232683182
153,8,"willing",0,0.731200695037842
153,11,"willing",0,-0.771744713187218
153,4,"willing",9,0.647480130195618
153,11,"willing",0,-0.764777109026909
153,11,"willing",0,-0.505137056112289
154,12,"willing",80,0.391091346740723
154,18,"willing",90,0.660681486129761
154,0,"willing",75,0.75802755355835
154,12,"willing",80,0.521633505821228
154,8,"willing",30,0.402666091918945
154,0,"willing",73,0.053829550743103
154,22,"willing",70,0.571426868438721
154,12,"willing",100,0.724982976913452
155,22,"willing",55,-0.188717424869537
155,13,"willing",49,-0.692854017019272
155,24,"willing",47,0.642176866531372
155,23,"willing",51,0.742148160934448
155,13,"willing",60,-0.661460995674133
155,16,"willing",60,0.345117449760437
155,3,"willing",72,-0.156125068664551
155,7,"willing",49,-0.0209064483642578
156,0,"willing",39,-0.771744713187218
156,21,"willing",8,-0.521409273147583
156,8,"willing",70,-0.552331179380417
156,8,"willing",92,0.78659188747406
156,20,"willing",28,-0.726138889789581
156,2,"willing",24,-0.771744713187218
156,13,"willing",81,0.731200695037842
156,5,"willing",38,0.179336547851562
157,25,"willing",15,0.391091346740723
157,0,"willing",30,0.0589542388916016
157,3,"willing",65,0.508263111114502
157,4,"willing",100,0.571426868438721
157,12,"willing",100,0.742148160934448
157,19,"willing",55,0.304384827613831
157,0,"willing",100,0.590556859970093
157,19,"willing",50,0.642565488815308
158,20,"willing",33,-0.505137056112289
158,17,"willing",5,-0.761645391583443
158,18,"willing",75,0.75802755355835
158,18,"willing",90,0.716869711875916
158,9,"willing",100,0.759862065315247
158,2,"willing",0,-0.576001197099686
158,20,"willing",5,-0.757560282945633
158,19,"willing",75,0.724900603294373
159,20,"willing",32,-0.771744713187218
159,8,"willing",70,0.569373607635498
159,0,"willing",81,0.678370833396912
159,15,"willing",39,0.48602294921875
159,8,"willing",72,0.731200695037842
159,0,"willing",100,0.759617209434509
159,8,"willing",40,-0.680414855480194
159,8,"willing",60,-0.764777109026909
160,0,"willing",73,0.571426868438721
160,20,"willing",0,-0.778576478362083
160,26,"willing",70,0.374200105667114
160,0,"willing",75,0.731200695037842
160,26,"willing",95,-0.771348029375076
160,19,"willing",90,0.220730304718018
160,7,"willing",75,-0.709005445241928
160,23,"willing",50,0.550889253616333
161,1,"willing",0,-0.771744713187218
161,1,"willing",0,-0.784131273627281
161,22,"willing",86,0.374200105667114
161,1,"willing",0,-0.785316154360771
161,4,"willing",46,0.731200695037842
161,17,"willing",0,-0.798667669296265
161,20,"willing",0,-0.595013201236725
161,22,"willing",5,-0.505137056112289
162,26,"willing",100,-0.156125068664551
162,0,"willing",100,0.708225727081299
162,19,"willing",100,0.646706104278564
162,23,"willing",100,-0.494307994842529
162,21,"willing",100,-0.833543032407761
162,9,"willing",100,0.0690457820892334
162,5,"willing",100,-0.757560282945633
162,22,"willing",100,0.453320980072021
163,8,"willing",98,0.77502977848053
163,17,"willing",10,0.753806471824646
163,17,"willing",4,0.599528908729553
163,17,"willing",9,-0.788402155041695
163,8,"willing",79,0.731200695037842
163,1,"willing",20,0.599528908729553
163,24,"willing",8,-0.788402155041695
163,10,"willing",80,0.599528908729553
164,2,"willing",0,-0.784131273627281
164,6,"willing",0,-0.771744713187218
164,25,"willing",0,0.453320980072021
164,12,"willing",7,0.742148160934448
164,23,"willing",10,-0.505137056112289
164,13,"willing",0,0.374200105667114
164,16,"willing",15,0.21867835521698
164,20,"willing",0,-0.666727006435394
165,8,"willing",91,-0.156125068664551
165,21,"willing",74,0.638033032417297
165,16,"willing",55,-0.734119713306427
165,7,"willing",85,-0.790761336684227
165,24,"willing",60,-0.796282038092613
165,4,"willing",61,-0.728010952472687
165,23,"willing",65,-0.757560282945633
165,26,"willing",92,0.652366042137146
166,19,"willing",43,0.391091346740723
166,24,"willing",41,0.642176866531372
166,6,"willing",33,-0.771744713187218
166,13,"willing",35,0.753806471824646
166,12,"willing",44,0.402666091918945
166,20,"willing",18,-0.759581834077835
166,26,"willing",63,-0.156125068664551
166,8,"willing",80,0.714885711669922
167,19,"willing",51,-0.444656133651733
167,5,"willing",0,0.638033032417297
167,12,"willing",72,0.345117449760437
167,22,"willing",94,0.635981798171997
167,0,"willing",100,0.508122563362122
167,6,"willing",0,0.0690457820892334
167,0,"willing",100,0.731200695037842
167,12,"willing",51,0.266104459762573
168,12,"willing",66,0.695410847663879
168,13,"willing",40,-0.664098620414734
168,7,"willing",45,-0.14861673116684
168,1,"willing",3,-0.771744713187218
168,3,"willing",54,-0.790761336684227
168,24,"willing",28,-0.778576478362083
168,25,"willing",26,-0.680414855480194
168,26,"willing",72,-0.651590406894684
169,24,"willing",0,-0.13082617521286
169,26,"willing",91,0.580008625984192
169,20,"willing",4,0.457461595535278
169,12,"willing",27,-0.765659347176552
169,7,"willing",6,-0.765659347176552
169,14,"willing",8,-0.781182378530502
169,20,"willing",31,0.731200695037842
169,24,"willing",53,0.743591904640198
170,8,"willing",50,0.391091346740723
170,8,"willing",20,0.660681486129761
170,12,"willing",5,0.646706104278564
170,1,"willing",0,-0.81609944999218
170,1,"willing",5,-0.795571208000183
170,12,"willing",10,-0.424350440502167
170,13,"willing",70,-0.757560282945633
170,1,"willing",0,-0.771744713187218
171,25,"willing",94,0.590556859970093
171,5,"willing",85,0.738454341888428
171,10,"willing",57,0.345117449760437
171,10,"willing",85,0.697143316268921
171,0,"willing",50,0.731200695037842
171,25,"willing",95,0.391091346740723
171,25,"willing",70,-0.156125068664551
171,19,"willing",75,0.599528908729553
172,10,"willing",46,0.660681486129761
172,21,"willing",5,-0.737778931856155
172,25,"willing",71,0.738454341888428
172,23,"willing",90,0.693966627120972
172,13,"willing",80,0.227182388305664
172,20,"willing",8,-0.80991804599762
172,16,"willing",60,-0.595013201236725
172,16,"willing",20,0.0760346651077271
173,16,"willing",68,0.695410847663879
173,7,"willing",100,0.759617209434509
173,22,"willing",77,0.374200105667114
173,23,"willing",69,0.571426868438721
173,7,"willing",43,0.731200695037842
173,20,"willing",45,0.738454341888428
173,13,"willing",81,-0.591646939516068
173,9,"willing",55,0.78659188747406
174,12,"willing",61,0.0695079565048218
174,12,"willing",87,0.638033032417297
174,15,"willing",51,-0.728010952472687
174,15,"willing",34,0.521633505821228
174,1,"willing",16,-0.771744713187218
174,13,"willing",53,0.0690457820892334
174,8,"willing",85,-0.156125068664551
174,8,"willing",95,0.670098781585693
175,12,"willing",86,0.391091346740723
175,8,"willing",93,0.0105235576629639
175,8,"willing",77,0.444761276245117
175,23,"willing",32,-0.771744713187218
175,13,"willing",55,-0.765659347176552
175,26,"willing",81,0.0690457820892334
175,25,"willing",54,-0.765659347176552
175,0,"willing",85,0.647480130195618
176,8,"willing",90,0.571426868438721
176,8,"willing",85,0.391091346740723
176,0,"willing",85,0.75802755355835
176,1,"willing",20,-0.131410777568817
176,12,"willing",75,0.313535928726196
176,13,"willing",65,-0.574903130531311
176,21,"willing",10,-0.76291199028492
176,0,"willing",70,0.638033032417297
177,16,"willing",35,0.423606395721436
177,26,"willing",48,0.391091346740723
177,5,"willing",29,-0.674454778432846
177,8,"willing",100,-0.494307994842529
177,13,"willing",77,0.759862065315247
177,5,"willing",40,-0.598286598920822
177,8,"willing",86,-0.188717424869537
177,0,"willing",100,0.466552972793579
178,26,"willing",69,0.391091346740723
178,26,"willing",100,0.724982976913452
178,1,"willing",0,-0.771744713187218
178,12,"willing",98,0.742148160934448
178,2,"willing",10,-0.771744713187218
178,18,"willing",100,0.053829550743103
178,12,"willing",100,-0.156125068664551
178,13,"willing",64,0.638033032417297
179,26,"willing",97,0.391091346740723
179,12,"willing",65,0.439103603363037
179,12,"willing",5,-0.739865243434906
179,26,"willing",15,-0.710176676511765
179,12,"willing",52,0.504899859428406
179,0,"willing",80,-0.369411110877991
179,12,"willing",75,-0.156125068664551
179,12,"willing",40,-0.722106844186783
180,26,"willing",30,0.649226784706116
180,8,"willing",60,0.695410847663879
180,13,"willing",25,-0.802792817354202
180,26,"willing",40,0.742148160934448
180,12,"willing",70,-0.76291199028492
180,26,"willing",41,0.374200105667114
180,19,"willing",56,-0.709005445241928
180,8,"willing",55,-0.184568881988525
181,19,"willing",70,0.695410847663879
181,0,"willing",61,0.571426868438721
181,20,"willing",51,0.678370833396912
181,8,"willing",66,0.695410847663879
181,0,"willing",100,0.313535928726196
181,18,"willing",46,-0.58281946182251
181,8,"willing",85,-0.757560282945633
181,8,"willing",52,0.405173659324646
182,5,"willing",0,-0.768433541059494
182,15,"willing",51,-0.167389512062073
182,17,"willing",0,-0.771744713187218
182,23,"willing",30,0.521633505821228
182,17,"willing",0,-0.778576478362083
182,1,"willing",0,0.467449903488159
182,0,"willing",100,-0.419898331165314
182,26,"willing",100,0.700961112976074
183,25,"willing",80,0.642176866531372
183,5,"willing",0,0.391091346740723
183,13,"willing",0,-0.760498642921448
183,23,"willing",60,0.521633505821228
183,4,"willing",14,0.731200695037842
183,17,"willing",8,-0.728010952472687
183,16,"willing",0,-0.757560282945633
183,22,"willing",50,0.731200695037842
184,24,"willing",1,-0.805756703019142
184,23,"willing",5,-0.167389512062073
184,6,"willing",12,0.678370833396912
184,3,"willing",75,0.742148160934448
184,4,"willing",12,0.571426868438721
184,25,"willing",6,0.546449065208435
184,7,"willing",1,-0.180380582809448
184,22,"willing",100,0.78659188747406
185,19,"willing",86,0.70619523525238
185,9,"willing",77,0.695410847663879
185,18,"willing",81,0.743591904640198
185,19,"willing",81,0.70619523525238
185,18,"willing",86,0.731200695037842
185,26,"willing",82,0.569373607635498
185,19,"willing",73,0.790867328643799
185,18,"willing",100,0.763096928596497
186,12,"willing",85,0.674097537994385
186,20,"willing",25,0.642176866531372
186,17,"willing",5,-0.317578494548798
186,3,"willing",90,0.560789585113525
186,0,"willing",92,0.508122563362122
186,12,"willing",75,0.457461595535278
186,20,"willing",0,-0.750480443239212
186,0,"willing",95,0.466552972793579
187,26,"willing",62,0.674097537994385
187,17,"willing",0,-0.661104321479797
187,25,"willing",38,0.738454341888428
187,4,"willing",40,0.731200695037842
187,4,"willing",60,0.199566960334778
187,20,"willing",0,-0.798667669296265
187,22,"willing",29,0.21867835521698
187,17,"willing",0,-0.771744713187218
188,20,"willing",71,-0.505137056112289
188,2,"willing",8,0.638033032417297
188,15,"willing",70,0.391091346740723
188,23,"willing",69,0.731200695037842
188,17,"willing",11,-0.771744713187218
188,17,"willing",4,-0.574852555990219
188,13,"willing",35,-0.431646764278412
188,22,"willing",63,-0.530057966709137
189,8,"willing",74,0.695410847663879
189,8,"willing",74,0.172764897346497
189,19,"willing",70,0.374200105667114
189,4,"willing",60,0.476712942123413
