"word.subject","word.plot_names","word.question_type","word.score","word.sentiment_score"
117,"linear_rise_sharp_fall_exp_rise","meaningfulness",53,0.0353174603174603
118,"linear_rise","meaningfulness",88,0.398809523809524
118,"linear_fall","meaningfulness",53,-0.411111111111111
118,"linear_low","meaningfulness",0,-0.582142857142857
118,"linear_middle","meaningfulness",42,0.0607142857142857
118,"linear_high","meaningfulness",100,0.487698412698413
118,"exp_rise_convex","meaningfulness",6,0.178174603174603
118,"exp_fall_convex","meaningfulness",9,-0.403571428571429
118,"exp_rise_concave","meaningfulness",97,0.461904761904762
118,"exp_fall_concave","meaningfulness",81,-0.157142857142857
118,"sin_fr_full","meaningfulness",60,0.0531746031746032
118,"sin_fr_partial","meaningfulness",68,0.293650793650794
118,"sin_rf_full","meaningfulness",77,0.0293650793650794
118,"sin_rf_partial","meaningfulness",86,-0.201190476190476
118,"sin_rfr_full","meaningfulness",41,-0.0690476190476191
118,"sin_rfr_partial","meaningfulness",64,-0.0702380952380952
118,"sin_frf_full","meaningfulness",55,-0.231349206349206
118,"sin_frf_partial","meaningfulness",76,-0.0992063492063492
118,"sin_frfr","meaningfulness",72,-0.185714285714286
118,"sin_rfrf","meaningfulness",56,-0.284126984126984
118,"logistic_rise","meaningfulness",45,0.266666666666667
118,"logistic_fall","meaningfulness",25,-0.434920634920635
118,"positive_change_full","meaningfulness",52,-0.00714285714285714
118,"positive_change_partial","meaningfulness",38,-0.134920634920635
118,"negative_change_full","meaningfulness",81,-0.142063492063492
118,"negative_change_partial","meaningfulness",58,0.136904761904762
118,"linear_rise_sharp_fall","meaningfulness",9,-0.480952380952381
118,"linear_rise_sharp_fall_exp_rise","meaningfulness",22,0.0353174603174603
119,"linear_rise","meaningfulness",82,0.398809523809524
119,"linear_fall","meaningfulness",47,-0.411111111111111
119,"linear_low","meaningfulness",0,-0.582142857142857
119,"linear_middle","meaningfulness",76,0.0607142857142857
119,"linear_high","meaningfulness",100,0.487698412698413
119,"exp_rise_convex","meaningfulness",77,0.178174603174603
119,"exp_fall_convex","meaningfulness",29,-0.403571428571429
119,"exp_rise_concave","meaningfulness",87,0.461904761904762
119,"exp_fall_concave","meaningfulness",53,-0.157142857142857
119,"sin_fr_full","meaningfulness",80,0.0531746031746032
119,"sin_fr_partial","meaningfulness",90,0.293650793650794
119,"sin_rf_full","meaningfulness",53,0.0293650793650794
119,"sin_rf_partial","meaningfulness",57,-0.201190476190476
119,"sin_rfr_full","meaningfulness",15,-0.0690476190476191
119,"sin_rfr_partial","meaningfulness",46,-0.0702380952380952
119,"sin_frf_full","meaningfulness",48,-0.231349206349206
119,"sin_frf_partial","meaningfulness",61,-0.0992063492063492
119,"sin_frfr","meaningfulness",40,-0.185714285714286
119,"sin_rfrf","meaningfulness",36,-0.284126984126984
119,"logistic_rise","meaningfulness",86,0.266666666666667
119,"logistic_fall","meaningfulness",6,-0.434920634920635
119,"positive_change_full","meaningfulness",70,-0.00714285714285714
119,"positive_change_partial","meaningfulness",50,-0.134920634920635
119,"negative_change_full","meaningfulness",32,-0.142063492063492
119,"negative_change_partial","meaningfulness",70,0.136904761904762
119,"linear_rise_sharp_fall","meaningfulness",6,-0.480952380952381
119,"linear_rise_sharp_fall_exp_rise","meaningfulness",65,0.0353174603174603
120,"linear_rise","meaningfulness",61,0.398809523809524
120,"linear_fall","meaningfulness",21,-0.411111111111111
120,"linear_low","meaningfulness",5,-0.582142857142857
120,"linear_middle","meaningfulness",17,0.0607142857142857
120,"linear_high","meaningfulness",92,0.487698412698413
120,"exp_rise_convex","meaningfulness",76,0.178174603174603
120,"exp_fall_convex","meaningfulness",23,-0.403571428571429
120,"exp_rise_concave","meaningfulness",70,0.461904761904762
120,"exp_fall_concave","meaningfulness",31,-0.157142857142857
120,"sin_fr_full","meaningfulness",61,0.0531746031746032
120,"sin_fr_partial","meaningfulness",62,0.293650793650794
120,"sin_rf_full","meaningfulness",50,0.0293650793650794
120,"sin_rf_partial","meaningfulness",42,-0.201190476190476
120,"sin_rfr_full","meaningfulness",70,-0.0690476190476191
120,"sin_rfr_partial","meaningfulness",72,-0.0702380952380952
120,"sin_frf_full","meaningfulness",79,-0.231349206349206
120,"sin_frf_partial","meaningfulness",72,-0.0992063492063492
120,"sin_frfr","meaningfulness",87,-0.185714285714286
120,"sin_rfrf","meaningfulness",80,-0.284126984126984
120,"logistic_rise","meaningfulness",41,0.266666666666667
120,"logistic_fall","meaningfulness",32,-0.434920634920635
120,"positive_change_full","meaningfulness",42,-0.00714285714285714
120,"positive_change_partial","meaningfulness",42,-0.134920634920635
120,"negative_change_full","meaningfulness",61,-0.142063492063492
120,"negative_change_partial","meaningfulness",67,0.136904761904762
120,"linear_rise_sharp_fall","meaningfulness",41,-0.480952380952381
120,"linear_rise_sharp_fall_exp_rise","meaningfulness",61,0.0353174603174603
121,"linear_rise","meaningfulness",60,0.398809523809524
121,"linear_fall","meaningfulness",5,-0.411111111111111
121,"linear_low","meaningfulness",0,-0.582142857142857
121,"linear_middle","meaningfulness",50,0.0607142857142857
121,"linear_high","meaningfulness",10,0.487698412698413
121,"exp_rise_convex","meaningfulness",50,0.178174603174603
121,"exp_fall_convex","meaningfulness",5,-0.403571428571429
121,"exp_rise_concave","meaningfulness",60,0.461904761904762
121,"exp_fall_concave","meaningfulness",10,-0.157142857142857
121,"sin_fr_full","meaningfulness",60,0.0531746031746032
121,"sin_fr_partial","meaningfulness",70,0.293650793650794
121,"sin_rf_full","meaningfulness",40,0.0293650793650794
121,"sin_rf_partial","meaningfulness",25,-0.201190476190476
121,"sin_rfr_full","meaningfulness",70,-0.0690476190476191
121,"sin_rfr_partial","meaningfulness",60,-0.0702380952380952
121,"sin_frf_full","meaningfulness",60,-0.231349206349206
121,"sin_frf_partial","meaningfulness",60,-0.0992063492063492
121,"sin_frfr","meaningfulness",70,-0.185714285714286
121,"sin_rfrf","meaningfulness",20,-0.284126984126984
121,"logistic_rise","meaningfulness",30,0.266666666666667
121,"logistic_fall","meaningfulness",30,-0.434920634920635
121,"positive_change_full","meaningfulness",40,-0.00714285714285714
121,"positive_change_partial","meaningfulness",30,-0.134920634920635
121,"negative_change_full","meaningfulness",30,-0.142063492063492
121,"negative_change_partial","meaningfulness",60,0.136904761904762
121,"linear_rise_sharp_fall","meaningfulness",15,-0.480952380952381
121,"linear_rise_sharp_fall_exp_rise","meaningfulness",50,0.0353174603174603
122,"linear_rise","meaningfulness",71,0.398809523809524
122,"linear_fall","meaningfulness",7,-0.411111111111111
122,"linear_low","meaningfulness",0,-0.582142857142857
122,"linear_middle","meaningfulness",30,0.0607142857142857
122,"linear_high","meaningfulness",10,0.487698412698413
122,"exp_rise_convex","meaningfulness",84,0.178174603174603
122,"exp_fall_convex","meaningfulness",31,-0.403571428571429
122,"exp_rise_concave","meaningfulness",83,0.461904761904762
122,"exp_fall_concave","meaningfulness",77,-0.157142857142857
122,"sin_fr_full","meaningfulness",84,0.0531746031746032
122,"sin_fr_partial","meaningfulness",90,0.293650793650794
122,"sin_rf_full","meaningfulness",35,0.0293650793650794
122,"sin_rf_partial","meaningfulness",26,-0.201190476190476
122,"sin_rfr_full","meaningfulness",71,-0.0690476190476191
122,"sin_rfr_partial","meaningfulness",93,-0.0702380952380952
122,"sin_frf_full","meaningfulness",55,-0.231349206349206
122,"sin_frf_partial","meaningfulness",29,-0.0992063492063492
122,"sin_frfr","meaningfulness",80,-0.185714285714286
122,"sin_rfrf","meaningfulness",57,-0.284126984126984
122,"logistic_rise","meaningfulness",97,0.266666666666667
122,"logistic_fall","meaningfulness",47,-0.434920634920635
122,"positive_change_full","meaningfulness",82,-0.00714285714285714
122,"positive_change_partial","meaningfulness",87,-0.134920634920635
122,"negative_change_full","meaningfulness",80,-0.142063492063492
122,"negative_change_partial","meaningfulness",82,0.136904761904762
122,"linear_rise_sharp_fall","meaningfulness",30,-0.480952380952381
122,"linear_rise_sharp_fall_exp_rise","meaningfulness",77,0.0353174603174603
123,"linear_rise","meaningfulness",67,0.398809523809524
123,"linear_fall","meaningfulness",66,-0.411111111111111
123,"linear_low","meaningfulness",35,-0.582142857142857
123,"linear_middle","meaningfulness",50,0.0607142857142857
123,"linear_high","meaningfulness",8,0.487698412698413
123,"exp_rise_convex","meaningfulness",62,0.178174603174603
123,"exp_fall_convex","meaningfulness",83,-0.403571428571429
123,"exp_rise_concave","meaningfulness",72,0.461904761904762
123,"exp_fall_concave","meaningfulness",46,-0.157142857142857
123,"sin_fr_full","meaningfulness",50,0.0531746031746032
123,"sin_fr_partial","meaningfulness",66,0.293650793650794
123,"sin_rf_full","meaningfulness",71,0.0293650793650794
123,"sin_rf_partial","meaningfulness",82,-0.201190476190476
123,"sin_rfr_full","meaningfulness",69,-0.0690476190476191
123,"sin_rfr_partial","meaningfulness",66,-0.0702380952380952
123,"sin_frf_full","meaningfulness",83,-0.231349206349206
123,"sin_frf_partial","meaningfulness",72,-0.0992063492063492
123,"sin_frfr","meaningfulness",80,-0.185714285714286
123,"sin_rfrf","meaningfulness",75,-0.284126984126984
123,"logistic_rise","meaningfulness",66,0.266666666666667
123,"logistic_fall","meaningfulness",65,-0.434920634920635
123,"positive_change_full","meaningfulness",39,-0.00714285714285714
123,"positive_change_partial","meaningfulness",61,-0.134920634920635
123,"negative_change_full","meaningfulness",72,-0.142063492063492
123,"negative_change_partial","meaningfulness",71,0.136904761904762
123,"linear_rise_sharp_fall","meaningfulness",35,-0.480952380952381
123,"linear_rise_sharp_fall_exp_rise","meaningfulness",72,0.0353174603174603
124,"linear_rise","meaningfulness",100,0.398809523809524
124,"linear_fall","meaningfulness",6,-0.411111111111111
124,"linear_low","meaningfulness",0,-0.582142857142857
124,"linear_middle","meaningfulness",15,0.0607142857142857
124,"linear_high","meaningfulness",31,0.487698412698413
124,"exp_rise_convex","meaningfulness",83,0.178174603174603
124,"exp_fall_convex","meaningfulness",6,-0.403571428571429
124,"exp_rise_concave","meaningfulness",92,0.461904761904762
124,"exp_fall_concave","meaningfulness",4,-0.157142857142857
124,"sin_fr_full","meaningfulness",6,0.0531746031746032
124,"sin_fr_partial","meaningfulness",100,0.293650793650794
124,"sin_rf_full","meaningfulness",51,0.0293650793650794
124,"sin_rf_partial","meaningfulness",13,-0.201190476190476
124,"sin_rfr_full","meaningfulness",100,-0.0690476190476191
124,"sin_rfr_partial","meaningfulness",15,-0.0702380952380952
124,"sin_frf_full","meaningfulness",55,-0.231349206349206
124,"sin_frf_partial","meaningfulness",93,-0.0992063492063492
124,"sin_frfr","meaningfulness",100,-0.185714285714286
124,"sin_rfrf","meaningfulness",73,-0.284126984126984
124,"logistic_rise","meaningfulness",89,0.266666666666667
124,"logistic_fall","meaningfulness",0,-0.434920634920635
124,"positive_change_full","meaningfulness",18,-0.00714285714285714
124,"positive_change_partial","meaningfulness",30,-0.134920634920635
124,"negative_change_full","meaningfulness",79,-0.142063492063492
124,"negative_change_partial","meaningfulness",73,0.136904761904762
124,"linear_rise_sharp_fall","meaningfulness",5,-0.480952380952381
124,"linear_rise_sharp_fall_exp_rise","meaningfulness",97,0.0353174603174603
125,"linear_rise","meaningfulness",0,0.398809523809524
125,"linear_fall","meaningfulness",9,-0.411111111111111
125,"linear_low","meaningfulness",0,-0.582142857142857
125,"linear_middle","meaningfulness",10,0.0607142857142857
125,"linear_high","meaningfulness",100,0.487698412698413
125,"exp_rise_convex","meaningfulness",91,0.178174603174603
125,"exp_fall_convex","meaningfulness",14,-0.403571428571429
125,"exp_rise_concave","meaningfulness",81,0.461904761904762
125,"exp_fall_concave","meaningfulness",24,-0.157142857142857
125,"sin_fr_full","meaningfulness",61,0.0531746031746032
125,"sin_fr_partial","meaningfulness",90,0.293650793650794
125,"sin_rf_full","meaningfulness",60,0.0293650793650794
125,"sin_rf_partial","meaningfulness",33,-0.201190476190476
125,"sin_rfr_full","meaningfulness",70,-0.0690476190476191
125,"sin_rfr_partial","meaningfulness",72,-0.0702380952380952
125,"sin_frf_full","meaningfulness",47,-0.231349206349206
125,"sin_frf_partial","meaningfulness",69,-0.0992063492063492
125,"sin_frfr","meaningfulness",53,-0.185714285714286
125,"sin_rfrf","meaningfulness",70,-0.284126984126984
125,"logistic_rise","meaningfulness",100,0.266666666666667
125,"logistic_fall","meaningfulness",20,-0.434920634920635
125,"positive_change_full","meaningfulness",40,-0.00714285714285714
125,"positive_change_partial","meaningfulness",30,-0.134920634920635
125,"negative_change_full","meaningfulness",50,-0.142063492063492
125,"negative_change_partial","meaningfulness",82,0.136904761904762
125,"linear_rise_sharp_fall","meaningfulness",26,-0.480952380952381
125,"linear_rise_sharp_fall_exp_rise","meaningfulness",90,0.0353174603174603
126,"linear_rise","meaningfulness",89,0.398809523809524
126,"linear_fall","meaningfulness",65,-0.411111111111111
126,"linear_low","meaningfulness",15,-0.582142857142857
126,"linear_middle","meaningfulness",17,0.0607142857142857
126,"linear_high","meaningfulness",40,0.487698412698413
126,"exp_rise_convex","meaningfulness",80,0.178174603174603
126,"exp_fall_convex","meaningfulness",27,-0.403571428571429
126,"exp_rise_concave","meaningfulness",55,0.461904761904762
126,"exp_fall_concave","meaningfulness",70,-0.157142857142857
126,"sin_fr_full","meaningfulness",80,0.0531746031746032
126,"sin_fr_partial","meaningfulness",90,0.293650793650794
126,"sin_rf_full","meaningfulness",60,0.0293650793650794
126,"sin_rf_partial","meaningfulness",39,-0.201190476190476
126,"sin_rfr_full","meaningfulness",87,-0.0690476190476191
126,"sin_rfr_partial","meaningfulness",85,-0.0702380952380952
126,"sin_frf_full","meaningfulness",60,-0.231349206349206
126,"sin_frf_partial","meaningfulness",70,-0.0992063492063492
126,"sin_frfr","meaningfulness",85,-0.185714285714286
126,"sin_rfrf","meaningfulness",40,-0.284126984126984
126,"logistic_rise","meaningfulness",87,0.266666666666667
126,"logistic_fall","meaningfulness",20,-0.434920634920635
126,"positive_change_full","meaningfulness",93,-0.00714285714285714
126,"positive_change_partial","meaningfulness",75,-0.134920634920635
126,"negative_change_full","meaningfulness",67,-0.142063492063492
126,"negative_change_partial","meaningfulness",77,0.136904761904762
126,"linear_rise_sharp_fall","meaningfulness",50,-0.480952380952381
126,"linear_rise_sharp_fall_exp_rise","meaningfulness",83,0.0353174603174603
1,"linear_rise","personal_desirability",50,0.398809523809524
1,"linear_fall","personal_desirability",55,-0.411111111111111
1,"linear_low","personal_desirability",71,-0.582142857142857
1,"linear_middle","personal_desirability",77,0.0607142857142857
1,"linear_high","personal_desirability",52,0.487698412698413
1,"exp_rise_convex","personal_desirability",79,0.178174603174603
1,"exp_fall_convex","personal_desirability",45,-0.403571428571429
1,"exp_rise_concave","personal_desirability",71,0.461904761904762
1,"exp_fall_concave","personal_desirability",81,-0.157142857142857
1,"sin_fr_full","personal_desirability",67,0.0531746031746032
1,"sin_fr_partial","personal_desirability",73,0.293650793650794
1,"sin_rf_full","personal_desirability",84,0.0293650793650794
1,"sin_rf_partial","personal_desirability",70,-0.201190476190476
1,"sin_rfr_full","personal_desirability",72,-0.0690476190476191
1,"sin_rfr_partial","personal_desirability",63,-0.0702380952380952
1,"sin_frf_full","personal_desirability",69,-0.231349206349206
1,"sin_frf_partial","personal_desirability",63,-0.0992063492063492
1,"sin_frfr","personal_desirability",74,-0.185714285714286
1,"sin_rfrf","personal_desirability",73,-0.284126984126984
1,"logistic_rise","personal_desirability",71,0.266666666666667
1,"logistic_fall","personal_desirability",74,-0.434920634920635
1,"positive_change_full","personal_desirability",69,-0.00714285714285714
1,"positive_change_partial","personal_desirability",66,-0.134920634920635
1,"negative_change_full","personal_desirability",65,-0.142063492063492
1,"negative_change_partial","personal_desirability",79,0.136904761904762
1,"linear_rise_sharp_fall","personal_desirability",83,-0.480952380952381
1,"linear_rise_sharp_fall_exp_rise","personal_desirability",81,0.0353174603174603
2,"linear_rise","personal_desirability",82,0.398809523809524
2,"linear_fall","personal_desirability",5,-0.411111111111111
2,"linear_low","personal_desirability",0,-0.582142857142857
2,"linear_middle","personal_desirability",48,0.0607142857142857
2,"linear_high","personal_desirability",100,0.487698412698413
2,"exp_rise_convex","personal_desirability",16,0.178174603174603
2,"exp_fall_convex","personal_desirability",8,-0.403571428571429
2,"exp_rise_concave","personal_desirability",97,0.461904761904762
2,"exp_fall_concave","personal_desirability",17,-0.157142857142857
2,"sin_fr_full","personal_desirability",36,0.0531746031746032
2,"sin_fr_partial","personal_desirability",74,0.293650793650794
2,"sin_rf_full","personal_desirability",36,0.0293650793650794
2,"sin_rf_partial","personal_desirability",50,-0.201190476190476
2,"sin_rfr_full","personal_desirability",43,-0.0690476190476191
2,"sin_rfr_partial","personal_desirability",35,-0.0702380952380952
2,"sin_frf_full","personal_desirability",34,-0.231349206349206
2,"sin_frf_partial","personal_desirability",41,-0.0992063492063492
2,"sin_frfr","personal_desirability",26,-0.185714285714286
2,"sin_rfrf","personal_desirability",27,-0.284126984126984
2,"logistic_rise","personal_desirability",58,0.266666666666667
2,"logistic_fall","personal_desirability",8,-0.434920634920635
2,"positive_change_full","personal_desirability",58,-0.00714285714285714
2,"positive_change_partial","personal_desirability",19,-0.134920634920635
2,"negative_change_full","personal_desirability",31,-0.142063492063492
2,"negative_change_partial","personal_desirability",35,0.136904761904762
2,"linear_rise_sharp_fall","personal_desirability",4,-0.480952380952381
2,"linear_rise_sharp_fall_exp_rise","personal_desirability",61,0.0353174603174603
3,"linear_rise","personal_desirability",60,0.398809523809524
3,"linear_fall","personal_desirability",0,-0.411111111111111
3,"linear_low","personal_desirability",0,-0.582142857142857
3,"linear_middle","personal_desirability",40,0.0607142857142857
3,"linear_high","personal_desirability",100,0.487698412698413
3,"exp_rise_convex","personal_desirability",60,0.178174603174603
3,"exp_fall_convex","personal_desirability",0,-0.403571428571429
3,"exp_rise_concave","personal_desirability",100,0.461904761904762
3,"exp_fall_concave","personal_desirability",0,-0.157142857142857
3,"sin_fr_full","personal_desirability",20,0.0531746031746032
3,"sin_fr_partial","personal_desirability",60,0.293650793650794
3,"sin_rf_full","personal_desirability",40,0.0293650793650794
3,"sin_rf_partial","personal_desirability",10,-0.201190476190476
3,"sin_rfr_full","personal_desirability",30,-0.0690476190476191
3,"sin_rfr_partial","personal_desirability",55,-0.0702380952380952
3,"sin_frf_full","personal_desirability",19,-0.231349206349206
3,"sin_frf_partial","personal_desirability",60,-0.0992063492063492
3,"sin_frfr","personal_desirability",10,-0.185714285714286
3,"sin_rfrf","personal_desirability",5,-0.284126984126984
3,"logistic_rise","personal_desirability",25,0.266666666666667
3,"logistic_fall","personal_desirability",0,-0.434920634920635
3,"positive_change_full","personal_desirability",5,-0.00714285714285714
3,"positive_change_partial","personal_desirability",5,-0.134920634920635
3,"negative_change_full","personal_desirability",60,-0.142063492063492
3,"negative_change_partial","personal_desirability",79,0.136904761904762
3,"linear_rise_sharp_fall","personal_desirability",0,-0.480952380952381
3,"linear_rise_sharp_fall_exp_rise","personal_desirability",20,0.0353174603174603
4,"linear_rise","personal_desirability",31,0.398809523809524
4,"linear_fall","personal_desirability",74,-0.411111111111111
4,"linear_low","personal_desirability",1,-0.582142857142857
4,"linear_middle","personal_desirability",89,0.0607142857142857
4,"linear_high","personal_desirability",100,0.487698412698413
4,"exp_rise_convex","personal_desirability",10,0.178174603174603
4,"exp_fall_convex","personal_desirability",54,-0.403571428571429
4,"exp_rise_concave","personal_desirability",12,0.461904761904762
4,"exp_fall_concave","personal_desirability",100,-0.157142857142857
4,"sin_fr_full","personal_desirability",4,0.0531746031746032
4,"sin_fr_partial","personal_desirability",7,0.293650793650794
4,"sin_rf_full","personal_desirability",76,0.0293650793650794
4,"sin_rf_partial","personal_desirability",42,-0.201190476190476
4,"sin_rfr_full","personal_desirability",35,-0.0690476190476191
4,"sin_rfr_partial","personal_desirability",46,-0.0702380952380952
4,"sin_frf_full","personal_desirability",11,-0.231349206349206
4,"sin_frf_partial","personal_desirability",16,-0.0992063492063492
4,"sin_frfr","personal_desirability",30,-0.185714285714286
4,"sin_rfrf","personal_desirability",52,-0.284126984126984
4,"logistic_rise","personal_desirability",19,0.266666666666667
4,"logistic_fall","personal_desirability",70,-0.434920634920635
4,"positive_change_full","personal_desirability",7,-0.00714285714285714
4,"positive_change_partial","personal_desirability",2,-0.134920634920635
4,"negative_change_full","personal_desirability",45,-0.142063492063492
4,"negative_change_partial","personal_desirability",34,0.136904761904762
4,"linear_rise_sharp_fall","personal_desirability",9,-0.480952380952381
4,"linear_rise_sharp_fall_exp_rise","personal_desirability",24,0.0353174603174603
5,"linear_rise","personal_desirability",59,0.398809523809524
5,"linear_fall","personal_desirability",46,-0.411111111111111
5,"linear_low","personal_desirability",3,-0.582142857142857
5,"linear_middle","personal_desirability",33,0.0607142857142857
5,"linear_high","personal_desirability",100,0.487698412698413
5,"exp_rise_convex","personal_desirability",23,0.178174603174603
5,"exp_fall_convex","personal_desirability",37,-0.403571428571429
5,"exp_rise_concave","personal_desirability",78,0.461904761904762
5,"exp_fall_concave","personal_desirability",82,-0.157142857142857
5,"sin_fr_full","personal_desirability",50,0.0531746031746032
5,"sin_fr_partial","personal_desirability",61,0.293650793650794
5,"sin_rf_full","personal_desirability",27,0.0293650793650794
5,"sin_rf_partial","personal_desirability",56,-0.201190476190476
5,"sin_rfr_full","personal_desirability",28,-0.0690476190476191
5,"sin_rfr_partial","personal_desirability",37,-0.0702380952380952
5,"sin_frf_full","personal_desirability",36,-0.231349206349206
5,"sin_frf_partial","personal_desirability",34,-0.0992063492063492
5,"sin_frfr","personal_desirability",29,-0.185714285714286
5,"sin_rfrf","personal_desirability",33,-0.284126984126984
5,"logistic_rise","personal_desirability",42,0.266666666666667
5,"logistic_fall","personal_desirability",41,-0.434920634920635
5,"positive_change_full","personal_desirability",48,-0.00714285714285714
5,"positive_change_partial","personal_desirability",63,-0.134920634920635
5,"negative_change_full","personal_desirability",40,-0.142063492063492
5,"negative_change_partial","personal_desirability",74,0.136904761904762
5,"linear_rise_sharp_fall","personal_desirability",23,-0.480952380952381
5,"linear_rise_sharp_fall_exp_rise","personal_desirability",33,0.0353174603174603
6,"linear_rise","personal_desirability",44,0.398809523809524
6,"linear_fall","personal_desirability",59,-0.411111111111111
6,"linear_low","personal_desirability",17,-0.582142857142857
6,"linear_middle","personal_desirability",57,0.0607142857142857
6,"linear_high","personal_desirability",50,0.487698412698413
6,"exp_rise_convex","personal_desirability",61,0.178174603174603
6,"exp_fall_convex","personal_desirability",54,-0.403571428571429
6,"exp_rise_concave","personal_desirability",52,0.461904761904762
6,"exp_fall_concave","personal_desirability",51,-0.157142857142857
6,"sin_fr_full","personal_desirability",38,0.0531746031746032
6,"sin_fr_partial","personal_desirability",57,0.293650793650794
6,"sin_rf_full","personal_desirability",60,0.0293650793650794
6,"sin_rf_partial","personal_desirability",65,-0.201190476190476
6,"sin_rfr_full","personal_desirability",49,-0.0690476190476191
6,"sin_rfr_partial","personal_desirability",42,-0.0702380952380952
6,"sin_frf_full","personal_desirability",51,-0.231349206349206
6,"sin_frf_partial","personal_desirability",40,-0.0992063492063492
6,"sin_frfr","personal_desirability",47,-0.185714285714286
6,"sin_rfrf","personal_desirability",61,-0.284126984126984
6,"logistic_rise","personal_desirability",45,0.266666666666667
6,"logistic_fall","personal_desirability",68,-0.434920634920635
6,"positive_change_full","personal_desirability",56,-0.00714285714285714
6,"positive_change_partial","personal_desirability",57,-0.134920634920635
6,"negative_change_full","personal_desirability",37,-0.142063492063492
6,"negative_change_partial","personal_desirability",51,0.136904761904762
6,"linear_rise_sharp_fall","personal_desirability",66,-0.480952380952381
6,"linear_rise_sharp_fall_exp_rise","personal_desirability",60,0.0353174603174603
7,"linear_rise","personal_desirability",84,0.398809523809524
7,"linear_fall","personal_desirability",6,-0.411111111111111
7,"linear_low","personal_desirability",0,-0.582142857142857
7,"linear_middle","personal_desirability",61,0.0607142857142857
7,"linear_high","personal_desirability",100,0.487698412698413
7,"exp_rise_convex","personal_desirability",87,0.178174603174603
7,"exp_fall_convex","personal_desirability",8,-0.403571428571429
7,"exp_rise_concave","personal_desirability",83,0.461904761904762
7,"exp_fall_concave","personal_desirability",0,-0.157142857142857
7,"sin_fr_full","personal_desirability",20,0.0531746031746032
7,"sin_fr_partial","personal_desirability",23,0.293650793650794
7,"sin_rf_full","personal_desirability",54,0.0293650793650794
7,"sin_rf_partial","personal_desirability",28,-0.201190476190476
7,"sin_rfr_full","personal_desirability",52,-0.0690476190476191
7,"sin_rfr_partial","personal_desirability",53,-0.0702380952380952
7,"sin_frf_full","personal_desirability",29,-0.231349206349206
7,"sin_frf_partial","personal_desirability",57,-0.0992063492063492
7,"sin_frfr","personal_desirability",62,-0.185714285714286
7,"sin_rfrf","personal_desirability",10,-0.284126984126984
7,"logistic_rise","personal_desirability",65,0.266666666666667
7,"logistic_fall","personal_desirability",20,-0.434920634920635
7,"positive_change_full","personal_desirability",23,-0.00714285714285714
7,"positive_change_partial","personal_desirability",0,-0.134920634920635
7,"negative_change_full","personal_desirability",51,-0.142063492063492
7,"negative_change_partial","personal_desirability",66,0.136904761904762
7,"linear_rise_sharp_fall","personal_desirability",4,-0.480952380952381
7,"linear_rise_sharp_fall_exp_rise","personal_desirability",9,0.0353174603174603
8,"linear_rise","personal_desirability",70,0.398809523809524
8,"linear_fall","personal_desirability",26,-0.411111111111111
8,"linear_low","personal_desirability",0,-0.582142857142857
8,"linear_middle","personal_desirability",15,0.0607142857142857
8,"linear_high","personal_desirability",78,0.487698412698413
8,"exp_rise_convex","personal_desirability",68,0.178174603174603
8,"exp_fall_convex","personal_desirability",23,-0.403571428571429
8,"exp_rise_concave","personal_desirability",82,0.461904761904762
8,"exp_fall_concave","personal_desirability",49,-0.157142857142857
8,"sin_fr_full","personal_desirability",44,0.0531746031746032
8,"sin_fr_partial","personal_desirability",30,0.293650793650794
8,"sin_rf_full","personal_desirability",37,0.0293650793650794
8,"sin_rf_partial","personal_desirability",13,-0.201190476190476
8,"sin_rfr_full","personal_desirability",52,-0.0690476190476191
8,"sin_rfr_partial","personal_desirability",45,-0.0702380952380952
8,"sin_frf_full","personal_desirability",34,-0.231349206349206
8,"sin_frf_partial","personal_desirability",43,-0.0992063492063492
8,"sin_frfr","personal_desirability",44,-0.185714285714286
8,"sin_rfrf","personal_desirability",38,-0.284126984126984
8,"logistic_rise","personal_desirability",32,0.266666666666667
8,"logistic_fall","personal_desirability",10,-0.434920634920635
8,"positive_change_full","personal_desirability",4,-0.00714285714285714
8,"positive_change_partial","personal_desirability",40,-0.134920634920635
8,"negative_change_full","personal_desirability",43,-0.142063492063492
8,"negative_change_partial","personal_desirability",69,0.136904761904762
8,"linear_rise_sharp_fall","personal_desirability",0,-0.480952380952381
8,"linear_rise_sharp_fall_exp_rise","personal_desirability",87,0.0353174603174603
9,"linear_rise","personal_desirability",65,0.398809523809524
9,"linear_fall","personal_desirability",63,-0.411111111111111
9,"linear_low","personal_desirability",3,-0.582142857142857
9,"linear_middle","personal_desirability",82,0.0607142857142857
9,"linear_high","personal_desirability",100,0.487698412698413
9,"exp_rise_convex","personal_desirability",100,0.178174603174603
9,"exp_fall_convex","personal_desirability",23,-0.403571428571429
9,"exp_rise_concave","personal_desirability",96,0.461904761904762
9,"exp_fall_concave","personal_desirability",83,-0.157142857142857
9,"sin_fr_full","personal_desirability",57,0.0531746031746032
9,"sin_fr_partial","personal_desirability",43,0.293650793650794
9,"sin_rf_full","personal_desirability",78,0.0293650793650794
9,"sin_rf_partial","personal_desirability",84,-0.201190476190476
9,"sin_rfr_full","personal_desirability",40,-0.0690476190476191
9,"sin_rfr_partial","personal_desirability",48,-0.0702380952380952
9,"sin_frf_full","personal_desirability",56,-0.231349206349206
9,"sin_frf_partial","personal_desirability",82,-0.0992063492063492
